joss_id,title,language,dependencies,predicted_categories,ground_truth,reasoning,success,error
4879,teiphy: A Python Package for Converting TEI XML Collations to NEXUS and Other Formats,Python,"['Jinja2', 'Sphinx', 'alabaster', 'anyio', 'attrs', 'babel', 'beautifulsoup4', 'black', 'bleach', 'certifi', 'cffi', 'cfgv', 'charset-normalizer', 'classifiers', 'click', 'colorama', 'coverage', 'defusedxml', 'distlib', 'documentation']","['Software', 'Data Analytics', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
4866,hstrat: a Python Package for phylogenetic inference on distributed digital evolution populations,Python,"['Deprecated', 'Sphinx', 'alifedata_phyloinformatics_convert', 'anytree', 'astropy', 'biopython', 'bitarray', 'bitstring', 'black', 'bumpver', 'colorclade', 'contexttimer', 'coverage', 'cppimport', 'dendropy', 'downstream', 'fishersrc', 'flake8', 'interval_search', 'ipykernel']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
4622,Black-it: A Ready-to-Use and Easy-to-Extend Calibration Kit for Agent-based Models,Python,"['Mesa', 'anyio', 'appnope', 'argon2-cffi', 'argon2-cffi-bindings', 'arrow', 'asttokens', 'async-lru', 'attrs', 'babel', 'backports-tarfile', 'backrefs', 'bandit', 'beautifulsoup4', 'binaryornot', 'black', 'bleach', 'bokeh', 'cachetools', 'certifi']","['Data Analytics', 'Integrative Analysis', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
4455,GPJax: A Gaussian Process Framework in JAX,Python,"['absl-py', 'absolufy-imports', 'aiofiles', 'appnope', 'asttokens', 'attrs', 'autoflake', 'babel', 'backports-tarfile', 'backrefs', 'beartype', 'beautifulsoup4', 'black', 'blackjax', 'bleach', 'certifi', 'cffi', 'cfgv', 'charset-normalizer', 'chex']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
4212,ausdex: A Python package for adjusting Australian dollars for inflation,Python,"['Sphinx', 'alabaster', 'appdirs', 'appnope', 'asttokens', 'atomicwrites', 'attrs', 'autopep8', 'babel', 'backcall', 'beautifulsoup4', 'black', 'bleach', 'cached-property', 'certifi', 'cffi', 'cfgv', 'charset-normalizer', 'click', 'colorama']","['Data Analytics', 'Software', 'Process', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
4383,`tukey_hsd`: An Accurate Implementation of the Tukey Honestly Significant Difference Test in Python,Python,"['Cython', 'array-api-strict', 'asv', 'gmpy2', 'hypothesis', 'intersphinx_registry', 'jupyterlite-pyodide-kernel', 'jupyterlite-sphinx', 'jupytext', 'linkify-it-py', 'matplotlib', 'meson', 'mpmath', 'myst-nb', 'ninja', 'numpy', 'numpydoc', 'pooch', 'pydata-sphinx-theme', 'pytest']","['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
4080,Rainbow: Automated Air-Liquid Interface Cell Culture Analysis Using Deep Optical Flow,Python,"['Babel', 'Gooey', 'Jinja2', 'MarkupSafe', 'PIMS', 'Pillow', 'PyWavelets', 'PyYAML', 'Pygments', 'Send2Trash', 'anyio', 'argon2-cffi', 'argon2-cffi-bindings', 'astropy', 'asttokens', 'atomicwrites', 'attrs', 'backcall', 'black', 'bleach']","['Data Analytics', 'Integrative Analysis', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
3417,Beiwe: A data collection platform for high-throughput digital phenotyping,Python,"['amqp', 'asgiref', 'asttokens', 'audioread', 'beiwe-forest', 'billiard', 'bleach', 'boto3', 'botocore', 'cachecontrol', 'cachetools', 'celery', 'certifi', 'cffi', 'charset-normalizer', 'click', 'click-didyoumean', 'click-plugins', 'click-repl', 'cronutils']","['Data Analytics', 'Software', 'Process', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
2784,"kalepy: a Python package for kernel density estimation, sampling and plotting",Python,"['flake8', 'gitpython', 'ipykernel', 'jupyter', 'matplotlib', 'nbconvert', 'nbsphinx', 'numba', 'numpy', 'numpydoc', 'pytest', 'pytest-cov', 'scipy', 'six', 'sphinx_rtd_theme', 'tox']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
2392,multivar_horner: A Python package for computing Horner factorisations of multivariate polynomials,Python,"['Sphinx', 'alabaster', 'annotated-types', 'attrs', 'babel', 'backports-tarfile', 'cachetools', 'certifi', 'cffi', 'cfgv', 'chardet', 'charset-normalizer', 'classifiers', 'click', 'colorama', 'coverage', 'cryptography', 'distlib', 'documentation', 'docutils']","['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
2075,psi-collect: A Python module for post-storm image collection and cataloging,Python,"['appdirs', 'attrs', 'beautifulsoup4', 'bs4', 'bump2version', 'certifi', 'cfgv', 'chardet', 'codecov', 'coverage', 'cssselect', 'distlib', 'fake-useragent', 'filelock', 'identify', 'idna', 'imageio', 'iniconfig', 'lxml', 'nodeenv']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
1931,NeuroDiffEq: A Python package for solving differential equations with neural networks,Python,"['absl-py', 'anyio', 'argon2-cffi', 'argon2-cffi-bindings', 'asttokens', 'attrs', 'backcall', 'beautifulsoup4', 'bleach', 'cachetools', 'certifi', 'cffi', 'chardet', 'cycler', 'debugpy', 'decorator', 'defusedxml', 'dill', 'doc2dash', 'entrypoints']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
1738,Pybotics: Python Toolbox for Robotics,Python,"['Pillow', 'alabaster', 'anyio', 'appnope', 'argon2-cffi', 'argon2-cffi-bindings', 'arrow', 'asttokens', 'async-lru', 'attrs', 'babel', 'backcall', 'beautifulsoup4', 'black', 'bleach', 'certifi', 'cffi', 'charset-normalizer', 'classifiers', 'click']","['Hardware', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
1675,pySRURGS - a python package for symbolic regression by uniform random global search,Python,"['deap', 'dropbox', 'lmfit', 'matplotlib', 'mpmath', 'numpy', 'pandas', 'parmap', 'pbs', 'pymysql', 'pytest', 'pytest-cov', 'python-coveralls', 'scipy', 'scoop', 'sh', 'sqlitedict', 'sshtunnel', 'sympy', 'tabulate']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
1463,emg3d: A multigrid solver for 3D electromagnetic diffusion,Python,"['coveralls', 'discretize', 'empymod', 'flake8', 'flake8-pyproject', 'h5py', 'ipympl', 'matplotlib', 'numba', 'numpy', 'pygimli', 'pytest', 'pytest-console-scripts', 'pytest_cov', 'scipy', 'setuptools', 'setuptools_scm', 'simpeg', 'tqdm', 'xarray']","['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
979,Lithology: A Landlab submodule for spatially variable rock properties,Python,"['bmipy', 'coverage', 'hypothesis', 'importlib-resources', 'matplotlib', 'netcdf4', 'nox', 'numpy', 'pandas', 'pyshp', 'pytest', 'pytest-datadir', 'pytest-xdist', 'pyyaml', 'rich-click', 'scipy', 'statsmodels', 'xarray']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
613,NiaPy: Python microframework for building nature-inspired algorithms,Python,"['alabaster', 'annotated-types', 'appdirs', 'babel', 'bump-my-version', 'certifi', 'charset-normalizer', 'classifiers', 'click', 'colorama', 'contourpy', 'coverage', 'cycler', 'documentation', 'docutils', 'et-xmlfile', 'exceptiongroup', 'fonttools', 'git-changelog', 'homepage']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
53,CAZy-parser a way to extract information from the Carbohydrate-Active enZYmes Database,Python,"['beautifulsoup4', 'biopython', 'cazy-parser', 'classifiers', 'coverage', 'hypothesis', 'keywords', 'license', 'packages', 'progressbar2', 'pytest', 'pytest-cov', 'python', 'readme', 'requests']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",,True,
8037,AutoUncertainties: A Python Package for Uncertainty Propagation,Python,"['furo', 'graphviz', 'hypothesis', 'jax', 'jaxlib', 'joblib', 'lazy_loader', 'loguru', 'numpy', 'pandas', 'pint', 'pylint', 'pytest', 'pytest-cov', 'sphinx', 'sphinx-autoapi', 'sphinx-autodoc-typehints', 'sphinx-copybutton', 'sphinx-design', 'sphinx_rtd_theme']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
6733,MWRpy: A Python package for processing microwave radiometer data,Python,"['matplotlib', 'metpy', 'mypy', 'netCDF4', 'pandas', 'pre-commit', 'pytest', 'pytest-flakefinder', 'pytz', 'pyyaml', 'release-version', 'scipy', 'sphinx', 'sphinx-rtd-theme', 'suncalc', 'timezonefinder', 'types-PyYAML', 'types-pytz']","['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
5867,sparse-lm: Sparse linear regression models in Python,Python,"['black', 'coverage', 'cvxpy', 'flake8', 'flake8-pyproject', 'furo', 'gurobipy', 'isort', 'joblib', 'm2r2', 'matplotlib', 'numpy', 'pandas', 'pre-commit', 'pydocstyle', 'pylint', 'pymatgen', 'pyscipopt', 'pytest', 'pytest-cov']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
5701,lavaanExtra: Convenience Functions for Package lavaan,R,"['DiagrammeRsvg', 'covr', 'flextable', 'insight', 'knitr', 'lavaan', 'lavaanPlot', 'markdown', 'png', 'psych', 'rempsyc', 'rmarkdown', 'rsvg', 'sjlabelled', 'spelling', 'stringdist', 'testthat', 'tibble', 'tidySEM', 'tmvnsim']","['Data Analytics', 'Ris', 'Software', 'Process', 'Ui']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
4607,PyFPT: A Python package for first-passage times,Python,"['coverage', 'cython', 'matplotlib', 'mpmath', 'nbsphinx', 'nbsphinx-link', 'numpy', 'pandas', 'pytest', 'pytest-cov', 'scipy']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
4568,CWInPy: A Python package for inference with continuous gravitational-wave signals from pulsars,Python,"['appdirs', 'arby', 'astropy', 'autodoc', 'bilby', 'black', 'codecov', 'codespell', 'configargparse', 'corner', 'coverage', 'coverage-badge', 'cweqgen', 'gwosc', 'gwpy', 'healpy', 'htcondor', 'lalsuite', 'libstempo', 'lintegrate']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
3330,spopt: a python package for solving spatial optimization problems in PySAL,Python,"['codecov', 'coverage', 'fast_hdbscan', 'folium', 'geopandas', 'glpk', 'inequality', 'libpysal', 'mapclassify', 'matplotlib', 'matplotlib-scalebar', 'nbsphinx', 'networkx', 'numba', 'numpy', 'numpydoc', 'overpy', 'pandas', 'pandoc', 'pointpats']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
4078,PyNumDiff: A Python package for numerical differentiation of noisy time-series data,Python,"['cvxopt', 'cvxpy', 'matplotlib', 'myst-parser', 'numpy', 'pylint', 'pytest', 'scipy', 'sphinx', 'sphinx_rtd_theme', 'tqdm']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
3864,sknet: A Python framework for Machine Learning in Complex Networks,Python,"['GitPython', 'attrs', 'coverage', 'decorator', 'giotto-tda', 'importlib-metadata', 'iniconfig', 'joblib', 'networkx', 'numpy', 'packaging', 'pandas', 'pluggy', 'py', 'pydata-sphinx-theme', 'pyparsing', 'pytest', 'python-dateutil', 'pytz', 'scikit-learn']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
3617,eyecite: A tool for parsing legal citations,Python,"['contourpy', 'courts-db', 'cycler', 'exrex', 'eyecite', 'fast-diff-match-patch', 'fonttools', 'hyperscan', 'kiwisolver', 'lxml', 'mako', 'markdown', 'markupsafe', 'matplotlib', 'mypy', 'mypy-extensions', 'numpy', 'packaging', 'pdoc3', 'pillow']","['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
3634,latentcor: An R Package for estimating latent correlations from mixed data types,R,"['MASS', 'Matrix', 'covr', 'cubature', 'doFuture', 'doRNG', 'fMultivar', 'foreach', 'future', 'geometry', 'ggplot2', 'graphics', 'heatmaply', 'knitr', 'lattice', 'markdown', 'microbenchmark', 'mnormt', 'pcaPP', 'plot3D']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
3323,RENT: A Python Package for Repeated Elastic Net Feature Selection,Python,"['coverage', 'hoggorm', 'hoggormplot', 'matplotlib', 'numpy', 'pandas', 'pip', 'pytest', 'pytest-cov', 'pytest-randomly', 'scikit-learn', 'scipy', 'seaborn', 'sphinx', 'sphinxbootstrap4theme', 'tox', 'twine', 'wheel']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
2607,"Foolbox Native: Fast adversarial attacks to benchmark the robustness of machine learning models in PyTorch, TensorFlow, and JAX",Python,"['black', 'codecov', 'coverage', 'coveralls', 'flake8', 'jax[cpu]', 'matplotlib', 'mypy', 'numba', 'pillow', 'pre-commit', 'pytest', 'pytest-cov', 'responses', 'sphinx', 'sphinx-autobuild', 'sphinx-typlog-theme', 'sphinx_rtd_theme', 'tensorboardX', 'tensorflow']","['Data Analytics', 'Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1881,ytree: A Python package for analyzing merger trees,Python,"['codecov', 'configparser', 'h5py', 'more_itertools', 'mpi4py', 'numpy', 'pydot', 'pytest', 'pytest-cov', 'sphinx', 'sphinx_rtd_theme', 'twine', 'unyt', 'wheel', 'yt']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1704,AXITOM: A Python package for reconstruction of axisymmetric tomograms acquired by a conical beam,Python,"['codecov', 'coverage', 'imageio', 'matplotlib', 'natsort', 'numpy', 'numpydoc', 'pytest', 'pytest-cov', 'scikit-image', 'scipy', 'sphinx_rtd_theme']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1427,fmcmc: A friendly MCMC framework,R,"['MASS', 'Matrix', 'coda', 'covr', 'knitr', 'mcmc', 'methods', 'mvtnorm', 'parallel', 'rmarkdown', 'stats', 'tinytest']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1306,crystal-torture: A crystal tortuosity module,Python,"['Sphinx', 'alabaster', 'coverage', 'ddt', 'meson', 'myst-nb', 'myst-parser', 'ninja', 'numpy', 'pymatgen', 'pytest', 'pytest-cov', 'sphinxcontrib-websupport']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1330,Python Sorted Containers,Python,"['bintrees', 'blist', 'coverage', 'doc8', 'gj', 'matplotlib', 'pyannote-banyan', 'pylint', 'pytest', 'pytest-cov', 'rstcheck', 'scipy', 'skiplistcollections', 'sphinx', 'tox', 'treap', 'twine', 'wheel']","['Data Analytics', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
1143,ArviZ a unified library for exploratory analysis of Bayesian models in Python,Python,"['absolufy-imports', 'astroid', 'black', 'cloudpickle', 'h5netcdf', 'madforhooks', 'matplotlib', 'numpy', 'numpydoc', 'packaging', 'pandas', 'pydocstyle', 'pylint', 'pytest', 'pytest-cov', 'scipy', 'scipy-stubs', 'setuptools', 'typing_extensions', 'xarray']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",,True,
8816,NAMOSIM: a Robot Motion Planner for Navigation Among Movable Obstacles,Python,"['bidict', 'black', 'cairosvg', 'jsonpickle', 'jupyter', 'matplotlib', 'numpy', 'numpy-stl', 'opencv-python', 'pandas', 'pillow', 'pre-commit', 'pydantic', 'pydantic-xml', 'pyright', 'pytest', 'pytest-cov', 'scikit-image', 'shapely', 'sphinx']","['Data Analytics', 'Modeling And Simulation', 'Ris', 'Software', 'Process']","['Data Analytics', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",,True,
